,year,venue,url
2461,2017,acl,https://www.aclweb.org/anthology/P17-4016.pdf
2462,2017,acl,https://www.aclweb.org/anthology/P17-4017.pdf
2463,2017,acl,https://www.aclweb.org/anthology/P17-4018.pdf
2464,2017,acl,https://www.aclweb.org/anthology/P17-4019.pdf
2465,2017,acl,https://www.aclweb.org/anthology/P17-4020.pdf
2466,2017,acl,https://www.aclweb.org/anthology/P17-4021.pdf
2467,2017,acl,https://www.aclweb.org/anthology/P17-5.pdf
2468,2017,acl,https://www.aclweb.org/anthology/P17-5000.pdf
2469,2017,acl,https://www.aclweb.org/anthology/P17-5001.pdf
2470,2017,acl,https://www.aclweb.org/anthology/P17-5002.pdf
2471,2017,acl,https://www.aclweb.org/anthology/P17-5003.pdf
2472,2017,acl,https://www.aclweb.org/anthology/P17-5004.pdf
2473,2017,acl,https://www.aclweb.org/anthology/P17-5005.pdf
2474,2017,acl,https://www.aclweb.org/anthology/P17-5006.pdf
2475,2016,acl,https://www.aclweb.org/anthology/P16-1.pdf
2476,2016,acl,https://www.aclweb.org/anthology/P16-1000.pdf
2477,2016,acl,https://www.aclweb.org/anthology/P16-1001.pdf
2478,2016,acl,https://www.aclweb.org/anthology/P16-1002.pdf
2479,2016,acl,https://www.aclweb.org/anthology/P16-1003.pdf
2480,2016,acl,https://www.aclweb.org/anthology/P16-1004.pdf
2481,2016,acl,https://www.aclweb.org/anthology/P16-1005.pdf
2482,2016,acl,https://www.aclweb.org/anthology/P16-1006.pdf
2483,2016,acl,https://www.aclweb.org/anthology/P16-1007.pdf
2484,2016,acl,https://www.aclweb.org/anthology/P16-1008.pdf
2485,2016,acl,https://www.aclweb.org/anthology/P16-1009.pdf
2486,2016,acl,https://www.aclweb.org/anthology/P16-1010.pdf
2487,2016,acl,https://www.aclweb.org/anthology/P16-1011.pdf
2488,2016,acl,https://www.aclweb.org/anthology/P16-1012.pdf
2489,2016,acl,https://www.aclweb.org/anthology/P16-1013.pdf
2490,2016,acl,https://www.aclweb.org/anthology/P16-1014.pdf
2491,2016,acl,https://www.aclweb.org/anthology/P16-1015.pdf
2492,2016,acl,https://www.aclweb.org/anthology/P16-1016.pdf
2493,2016,acl,https://www.aclweb.org/anthology/P16-1017.pdf
2494,2016,acl,https://www.aclweb.org/anthology/P16-1018.pdf
2495,2016,acl,https://www.aclweb.org/anthology/P16-1019.pdf
2496,2016,acl,https://www.aclweb.org/anthology/P16-1020.pdf
2497,2016,acl,https://www.aclweb.org/anthology/P16-1021.pdf
2498,2016,acl,https://www.aclweb.org/anthology/P16-1022.pdf
2499,2016,acl,https://www.aclweb.org/anthology/P16-1023.pdf
2500,2016,acl,https://www.aclweb.org/anthology/P16-1024.pdf
2501,2016,acl,https://www.aclweb.org/anthology/P16-1025.pdf
2502,2016,acl,https://www.aclweb.org/anthology/P16-1026.pdf
2503,2016,acl,https://www.aclweb.org/anthology/P16-1027.pdf
2504,2016,acl,https://www.aclweb.org/anthology/P16-1028.pdf
2505,2016,acl,https://www.aclweb.org/anthology/P16-1029.pdf
2506,2016,acl,https://www.aclweb.org/anthology/P16-1030.pdf
2507,2016,acl,https://www.aclweb.org/anthology/P16-1031.pdf
2508,2016,acl,https://www.aclweb.org/anthology/P16-1032.pdf
2509,2016,acl,https://www.aclweb.org/anthology/P16-1033.pdf
2510,2016,acl,https://www.aclweb.org/anthology/P16-1034.pdf
2511,2016,acl,https://www.aclweb.org/anthology/P16-1035.pdf
2512,2016,acl,https://www.aclweb.org/anthology/P16-1036.pdf
2513,2016,acl,https://www.aclweb.org/anthology/P16-1037.pdf
2514,2016,acl,https://www.aclweb.org/anthology/P16-1038.pdf
2515,2016,acl,https://www.aclweb.org/anthology/P16-1039.pdf
2516,2016,acl,https://www.aclweb.org/anthology/P16-1040.pdf
2517,2016,acl,https://www.aclweb.org/anthology/P16-1041.pdf
2518,2016,acl,https://www.aclweb.org/anthology/P16-1042.pdf
2519,2016,acl,https://www.aclweb.org/anthology/P16-1043.pdf
2520,2016,acl,https://www.aclweb.org/anthology/P16-1044.pdf
2521,2016,acl,https://www.aclweb.org/anthology/P16-1045.pdf
2522,2016,acl,https://www.aclweb.org/anthology/P16-1046.pdf
2523,2016,acl,https://www.aclweb.org/anthology/P16-1047.pdf
2524,2016,acl,https://www.aclweb.org/anthology/P16-1048.pdf
2525,2016,acl,https://www.aclweb.org/anthology/P16-1049.pdf
2526,2016,acl,https://www.aclweb.org/anthology/P16-1050.pdf
2527,2016,acl,https://www.aclweb.org/anthology/P16-1051.pdf
2528,2016,acl,https://www.aclweb.org/anthology/P16-1052.pdf
2529,2016,acl,https://www.aclweb.org/anthology/P16-1053.pdf
2530,2016,acl,https://www.aclweb.org/anthology/P16-1054.pdf
2531,2016,acl,https://www.aclweb.org/anthology/P16-1055.pdf
2532,2016,acl,https://www.aclweb.org/anthology/P16-1056.pdf
2533,2016,acl,https://www.aclweb.org/anthology/P16-1057.pdf
2534,2016,acl,https://www.aclweb.org/anthology/P16-1058.pdf
2535,2016,acl,https://www.aclweb.org/anthology/P16-1059.pdf
2536,2016,acl,https://www.aclweb.org/anthology/P16-1060.pdf
2537,2016,acl,https://www.aclweb.org/anthology/P16-1061.pdf
2538,2016,acl,https://www.aclweb.org/anthology/P16-1062.pdf
2539,2016,acl,https://www.aclweb.org/anthology/P16-1063.pdf
2540,2016,acl,https://www.aclweb.org/anthology/P16-1064.pdf
2541,2016,acl,https://www.aclweb.org/anthology/P16-1065.pdf
2542,2016,acl,https://www.aclweb.org/anthology/P16-1066.pdf
2543,2016,acl,https://www.aclweb.org/anthology/P16-1067.pdf
2544,2016,acl,https://www.aclweb.org/anthology/P16-1068.pdf
2545,2016,acl,https://www.aclweb.org/anthology/P16-1069.pdf
2546,2016,acl,https://www.aclweb.org/anthology/P16-1070.pdf
2547,2016,acl,https://www.aclweb.org/anthology/P16-1071.pdf
2548,2016,acl,https://www.aclweb.org/anthology/P16-1072.pdf
2549,2016,acl,https://www.aclweb.org/anthology/P16-1073.pdf
2550,2016,acl,https://www.aclweb.org/anthology/P16-1074.pdf
2551,2016,acl,https://www.aclweb.org/anthology/P16-1075.pdf
2552,2016,acl,https://www.aclweb.org/anthology/P16-1076.pdf
2553,2016,acl,https://www.aclweb.org/anthology/P16-1077.pdf
2554,2016,acl,https://www.aclweb.org/anthology/P16-1078.pdf
2555,2016,acl,https://www.aclweb.org/anthology/P16-1079.pdf
2556,2016,acl,https://www.aclweb.org/anthology/P16-1080.pdf
2557,2016,acl,https://www.aclweb.org/anthology/P16-1081.pdf
2558,2016,acl,https://www.aclweb.org/anthology/P16-1082.pdf
2559,2016,acl,https://www.aclweb.org/anthology/P16-1083.pdf
2560,2016,acl,https://www.aclweb.org/anthology/P16-1084.pdf
2561,2016,acl,https://www.aclweb.org/anthology/P16-1085.pdf
2562,2016,acl,https://www.aclweb.org/anthology/P16-1086.pdf
2563,2016,acl,https://www.aclweb.org/anthology/P16-1087.pdf
2564,2016,acl,https://www.aclweb.org/anthology/P16-1088.pdf
2565,2016,acl,https://www.aclweb.org/anthology/P16-1089.pdf
2566,2016,acl,https://www.aclweb.org/anthology/P16-1090.pdf
2567,2016,acl,https://www.aclweb.org/anthology/P16-1091.pdf
2568,2016,acl,https://www.aclweb.org/anthology/P16-1092.pdf
2569,2016,acl,https://www.aclweb.org/anthology/P16-1093.pdf
2570,2016,acl,https://www.aclweb.org/anthology/P16-1094.pdf
2571,2016,acl,https://www.aclweb.org/anthology/P16-1095.pdf
2572,2016,acl,https://www.aclweb.org/anthology/P16-1096.pdf
2573,2016,acl,https://www.aclweb.org/anthology/P16-1097.pdf
2574,2016,acl,https://www.aclweb.org/anthology/P16-1098.pdf
2575,2016,acl,https://www.aclweb.org/anthology/P16-1099.pdf
2576,2016,acl,https://www.aclweb.org/anthology/P16-1100.pdf
2577,2016,acl,https://www.aclweb.org/anthology/P16-1101.pdf
2578,2016,acl,https://www.aclweb.org/anthology/P16-1102.pdf
2579,2016,acl,https://www.aclweb.org/anthology/P16-1103.pdf
2580,2016,acl,https://www.aclweb.org/anthology/P16-1104.pdf
2581,2016,acl,https://www.aclweb.org/anthology/P16-1105.pdf
2582,2016,acl,https://www.aclweb.org/anthology/P16-1106.pdf
2583,2016,acl,https://www.aclweb.org/anthology/P16-1107.pdf
2584,2016,acl,https://www.aclweb.org/anthology/P16-1108.pdf
2585,2016,acl,https://www.aclweb.org/anthology/P16-1109.pdf
2586,2016,acl,https://www.aclweb.org/anthology/P16-1110.pdf
2587,2016,acl,https://www.aclweb.org/anthology/P16-1111.pdf
2588,2016,acl,https://www.aclweb.org/anthology/P16-1112.pdf
2589,2016,acl,https://www.aclweb.org/anthology/P16-1113.pdf
2590,2016,acl,https://www.aclweb.org/anthology/P16-1114.pdf
2591,2016,acl,https://www.aclweb.org/anthology/P16-1115.pdf
2592,2016,acl,https://www.aclweb.org/anthology/P16-1116.pdf
2593,2016,acl,https://www.aclweb.org/anthology/P16-1117.pdf
2594,2016,acl,https://www.aclweb.org/anthology/P16-1118.pdf
2595,2016,acl,https://www.aclweb.org/anthology/P16-1119.pdf
2596,2016,acl,https://www.aclweb.org/anthology/P16-1120.pdf
2597,2016,acl,https://www.aclweb.org/anthology/P16-1121.pdf
2598,2016,acl,https://www.aclweb.org/anthology/P16-1122.pdf
2599,2016,acl,https://www.aclweb.org/anthology/P16-1123.pdf
2600,2016,acl,https://www.aclweb.org/anthology/P16-1124.pdf
2601,2016,acl,https://www.aclweb.org/anthology/P16-1125.pdf
2602,2016,acl,https://www.aclweb.org/anthology/P16-1126.pdf
2603,2016,acl,https://www.aclweb.org/anthology/P16-1127.pdf
2604,2016,acl,https://www.aclweb.org/anthology/P16-1128.pdf
2605,2016,acl,https://www.aclweb.org/anthology/P16-1129.pdf
2606,2016,acl,https://www.aclweb.org/anthology/P16-1130.pdf
2607,2016,acl,https://www.aclweb.org/anthology/P16-1131.pdf
2608,2016,acl,https://www.aclweb.org/anthology/P16-1132.pdf
2609,2016,acl,https://www.aclweb.org/anthology/P16-1133.pdf
2610,2016,acl,https://www.aclweb.org/anthology/P16-1134.pdf
2611,2016,acl,https://www.aclweb.org/anthology/P16-1135.pdf
2612,2016,acl,https://www.aclweb.org/anthology/P16-1136.pdf
2613,2016,acl,https://www.aclweb.org/anthology/P16-1137.pdf
2614,2016,acl,https://www.aclweb.org/anthology/P16-1138.pdf
2615,2016,acl,https://www.aclweb.org/anthology/P16-1139.pdf
2616,2016,acl,https://www.aclweb.org/anthology/P16-1140.pdf
2617,2016,acl,https://www.aclweb.org/anthology/P16-1141.pdf
2618,2016,acl,https://www.aclweb.org/anthology/P16-1142.pdf
2619,2016,acl,https://www.aclweb.org/anthology/P16-1143.pdf
2620,2016,acl,https://www.aclweb.org/anthology/P16-1144.pdf
2621,2016,acl,https://www.aclweb.org/anthology/P16-1145.pdf
2622,2016,acl,https://www.aclweb.org/anthology/P16-1146.pdf
2623,2016,acl,https://www.aclweb.org/anthology/P16-1147.pdf
2624,2016,acl,https://www.aclweb.org/anthology/P16-1148.pdf
2625,2016,acl,https://www.aclweb.org/anthology/P16-1149.pdf
2626,2016,acl,https://www.aclweb.org/anthology/P16-1150.pdf
2627,2016,acl,https://www.aclweb.org/anthology/P16-1151.pdf
2628,2016,acl,https://www.aclweb.org/anthology/P16-1152.pdf
2629,2016,acl,https://www.aclweb.org/anthology/P16-1153.pdf
2630,2016,acl,https://www.aclweb.org/anthology/P16-1154.pdf
2631,2016,acl,https://www.aclweb.org/anthology/P16-1155.pdf
2632,2016,acl,https://www.aclweb.org/anthology/P16-1156.pdf
2633,2016,acl,https://www.aclweb.org/anthology/P16-1157.pdf
2634,2016,acl,https://www.aclweb.org/anthology/P16-1158.pdf
2635,2016,acl,https://www.aclweb.org/anthology/P16-1159.pdf
2636,2016,acl,https://www.aclweb.org/anthology/P16-1160.pdf
2637,2016,acl,https://www.aclweb.org/anthology/P16-1161.pdf
2638,2016,acl,https://www.aclweb.org/anthology/P16-1162.pdf
2639,2016,acl,https://www.aclweb.org/anthology/P16-1163.pdf
2640,2016,acl,https://www.aclweb.org/anthology/P16-1164.pdf
2641,2016,acl,https://www.aclweb.org/anthology/P16-1165.pdf
2642,2016,acl,https://www.aclweb.org/anthology/P16-1166.pdf
2643,2016,acl,https://www.aclweb.org/anthology/P16-1167.pdf
2644,2016,acl,https://www.aclweb.org/anthology/P16-1168.pdf
2645,2016,acl,https://www.aclweb.org/anthology/P16-1169.pdf
2646,2016,acl,https://www.aclweb.org/anthology/P16-1170.pdf
2647,2016,acl,https://www.aclweb.org/anthology/P16-1171.pdf
2648,2016,acl,https://www.aclweb.org/anthology/P16-1172.pdf
2649,2016,acl,https://www.aclweb.org/anthology/P16-1173.pdf
2650,2016,acl,https://www.aclweb.org/anthology/P16-1174.pdf
2651,2016,acl,https://www.aclweb.org/anthology/P16-1175.pdf
2652,2016,acl,https://www.aclweb.org/anthology/P16-1176.pdf
2653,2016,acl,https://www.aclweb.org/anthology/P16-1177.pdf
2654,2016,acl,https://www.aclweb.org/anthology/P16-1178.pdf
2655,2016,acl,https://www.aclweb.org/anthology/P16-1179.pdf
2656,2016,acl,https://www.aclweb.org/anthology/P16-1180.pdf
2657,2016,acl,https://www.aclweb.org/anthology/P16-1181.pdf
2658,2016,acl,https://www.aclweb.org/anthology/P16-1182.pdf
2659,2016,acl,https://www.aclweb.org/anthology/P16-1183.pdf
2660,2016,acl,https://www.aclweb.org/anthology/P16-1184.pdf
2661,2016,acl,https://www.aclweb.org/anthology/P16-1185.pdf
2662,2016,acl,https://www.aclweb.org/anthology/P16-1186.pdf
2663,2016,acl,https://www.aclweb.org/anthology/P16-1187.pdf
2664,2016,acl,https://www.aclweb.org/anthology/P16-1188.pdf
2665,2016,acl,https://www.aclweb.org/anthology/P16-1189.pdf
2666,2016,acl,https://www.aclweb.org/anthology/P16-1190.pdf
2667,2016,acl,https://www.aclweb.org/anthology/P16-1191.pdf
2668,2016,acl,https://www.aclweb.org/anthology/P16-1192.pdf
2669,2016,acl,https://www.aclweb.org/anthology/P16-1193.pdf
2670,2016,acl,https://www.aclweb.org/anthology/P16-1194.pdf
2671,2016,acl,https://www.aclweb.org/anthology/P16-1195.pdf
2672,2016,acl,https://www.aclweb.org/anthology/P16-1196.pdf
2673,2016,acl,https://www.aclweb.org/anthology/P16-1197.pdf
2674,2016,acl,https://www.aclweb.org/anthology/P16-1198.pdf
2675,2016,acl,https://www.aclweb.org/anthology/P16-1199.pdf
2676,2016,acl,https://www.aclweb.org/anthology/P16-1200.pdf
2677,2016,acl,https://www.aclweb.org/anthology/P16-1201.pdf
2678,2016,acl,https://www.aclweb.org/anthology/P16-1202.pdf
2679,2016,acl,https://www.aclweb.org/anthology/P16-1203.pdf
2680,2016,acl,https://www.aclweb.org/anthology/P16-1204.pdf
2681,2016,acl,https://www.aclweb.org/anthology/P16-1205.pdf
2682,2016,acl,https://www.aclweb.org/anthology/P16-1206.pdf
2683,2016,acl,https://www.aclweb.org/anthology/P16-1207.pdf
2684,2016,acl,https://www.aclweb.org/anthology/P16-1208.pdf
2685,2016,acl,https://www.aclweb.org/anthology/P16-1209.pdf
2686,2016,acl,https://www.aclweb.org/anthology/P16-1210.pdf
2687,2016,acl,https://www.aclweb.org/anthology/P16-1211.pdf
2688,2016,acl,https://www.aclweb.org/anthology/P16-1212.pdf
2689,2016,acl,https://www.aclweb.org/anthology/P16-1213.pdf
2690,2016,acl,https://www.aclweb.org/anthology/P16-1214.pdf
2691,2016,acl,https://www.aclweb.org/anthology/P16-1215.pdf
2692,2016,acl,https://www.aclweb.org/anthology/P16-1216.pdf
2693,2016,acl,https://www.aclweb.org/anthology/P16-1217.pdf
2694,2016,acl,https://www.aclweb.org/anthology/P16-1218.pdf
2695,2016,acl,https://www.aclweb.org/anthology/P16-1219.pdf
2696,2016,acl,https://www.aclweb.org/anthology/P16-1220.pdf
2697,2016,acl,https://www.aclweb.org/anthology/P16-1221.pdf
2698,2016,acl,https://www.aclweb.org/anthology/P16-1222.pdf
2699,2016,acl,https://www.aclweb.org/anthology/P16-1223.pdf
2700,2016,acl,https://www.aclweb.org/anthology/P16-1224.pdf
2701,2016,acl,https://www.aclweb.org/anthology/P16-1225.pdf
2702,2016,acl,https://www.aclweb.org/anthology/P16-1226.pdf
2703,2016,acl,https://www.aclweb.org/anthology/P16-1227.pdf
2704,2016,acl,https://www.aclweb.org/anthology/P16-1228.pdf
2705,2016,acl,https://www.aclweb.org/anthology/P16-1229.pdf
2706,2016,acl,https://www.aclweb.org/anthology/P16-1230.pdf
2707,2016,acl,https://www.aclweb.org/anthology/P16-1231.pdf
2708,2016,acl,https://www.aclweb.org/anthology/P16-2.pdf
2709,2016,acl,https://www.aclweb.org/anthology/P16-2000.pdf
2710,2016,acl,https://www.aclweb.org/anthology/P16-2001.pdf
2711,2016,acl,https://www.aclweb.org/anthology/P16-2002.pdf
2712,2016,acl,https://www.aclweb.org/anthology/P16-2003.pdf
2713,2016,acl,https://www.aclweb.org/anthology/P16-2004.pdf
2714,2016,acl,https://www.aclweb.org/anthology/P16-2005.pdf
2715,2016,acl,https://www.aclweb.org/anthology/P16-2006.pdf
2716,2016,acl,https://www.aclweb.org/anthology/P16-2007.pdf
2717,2016,acl,https://www.aclweb.org/anthology/P16-2008.pdf
2718,2016,acl,https://www.aclweb.org/anthology/P16-2009.pdf
2719,2016,acl,https://www.aclweb.org/anthology/P16-2010.pdf
2720,2016,acl,https://www.aclweb.org/anthology/P16-2011.pdf
2721,2016,acl,https://www.aclweb.org/anthology/P16-2012.pdf
2722,2016,acl,https://www.aclweb.org/anthology/P16-2013.pdf
2723,2016,acl,https://www.aclweb.org/anthology/P16-2014.pdf
2724,2016,acl,https://www.aclweb.org/anthology/P16-2015.pdf
2725,2016,acl,https://www.aclweb.org/anthology/P16-2016.pdf
2726,2016,acl,https://www.aclweb.org/anthology/P16-2017.pdf
2727,2016,acl,https://www.aclweb.org/anthology/P16-2018.pdf
2728,2016,acl,https://www.aclweb.org/anthology/P16-2019.pdf
2729,2016,acl,https://www.aclweb.org/anthology/P16-2020.pdf
2730,2016,acl,https://www.aclweb.org/anthology/P16-2021.pdf
2731,2016,acl,https://www.aclweb.org/anthology/P16-2022.pdf
2732,2016,acl,https://www.aclweb.org/anthology/P16-2023.pdf
2733,2016,acl,https://www.aclweb.org/anthology/P16-2024.pdf
2734,2016,acl,https://www.aclweb.org/anthology/P16-2025.pdf
2735,2016,acl,https://www.aclweb.org/anthology/P16-2026.pdf
2736,2016,acl,https://www.aclweb.org/anthology/P16-2027.pdf
2737,2016,acl,https://www.aclweb.org/anthology/P16-2028.pdf
2738,2016,acl,https://www.aclweb.org/anthology/P16-2029.pdf
2739,2016,acl,https://www.aclweb.org/anthology/P16-2030.pdf
2740,2016,acl,https://www.aclweb.org/anthology/P16-2031.pdf
2741,2016,acl,https://www.aclweb.org/anthology/P16-2032.pdf
2742,2016,acl,https://www.aclweb.org/anthology/P16-2033.pdf
2743,2016,acl,https://www.aclweb.org/anthology/P16-2034.pdf
2744,2016,acl,https://www.aclweb.org/anthology/P16-2035.pdf
2745,2016,acl,https://www.aclweb.org/anthology/P16-2036.pdf
2746,2016,acl,https://www.aclweb.org/anthology/P16-2037.pdf
2747,2016,acl,https://www.aclweb.org/anthology/P16-2038.pdf
2748,2016,acl,https://www.aclweb.org/anthology/P16-2039.pdf
2749,2016,acl,https://www.aclweb.org/anthology/P16-2040.pdf
2750,2016,acl,https://www.aclweb.org/anthology/P16-2041.pdf
2751,2016,acl,https://www.aclweb.org/anthology/P16-2042.pdf
2752,2016,acl,https://www.aclweb.org/anthology/P16-2043.pdf
2753,2016,acl,https://www.aclweb.org/anthology/P16-2044.pdf
2754,2016,acl,https://www.aclweb.org/anthology/P16-2045.pdf
2755,2016,acl,https://www.aclweb.org/anthology/P16-2046.pdf
2756,2016,acl,https://www.aclweb.org/anthology/P16-2047.pdf
2757,2016,acl,https://www.aclweb.org/anthology/P16-2048.pdf
2758,2016,acl,https://www.aclweb.org/anthology/P16-2049.pdf
2759,2016,acl,https://www.aclweb.org/anthology/P16-2050.pdf
2760,2016,acl,https://www.aclweb.org/anthology/P16-2051.pdf
2761,2016,acl,https://www.aclweb.org/anthology/P16-2052.pdf
2762,2016,acl,https://www.aclweb.org/anthology/P16-2053.pdf
2763,2016,acl,https://www.aclweb.org/anthology/P16-2054.pdf
2764,2016,acl,https://www.aclweb.org/anthology/P16-2055.pdf
2765,2016,acl,https://www.aclweb.org/anthology/P16-2056.pdf
2766,2016,acl,https://www.aclweb.org/anthology/P16-2057.pdf
2767,2016,acl,https://www.aclweb.org/anthology/P16-2058.pdf
2768,2016,acl,https://www.aclweb.org/anthology/P16-2059.pdf
2769,2016,acl,https://www.aclweb.org/anthology/P16-2060.pdf
2770,2016,acl,https://www.aclweb.org/anthology/P16-2061.pdf
2771,2016,acl,https://www.aclweb.org/anthology/P16-2062.pdf
2772,2016,acl,https://www.aclweb.org/anthology/P16-2063.pdf
2773,2016,acl,https://www.aclweb.org/anthology/P16-2064.pdf
2774,2016,acl,https://www.aclweb.org/anthology/P16-2065.pdf
2775,2016,acl,https://www.aclweb.org/anthology/P16-2066.pdf
2776,2016,acl,https://www.aclweb.org/anthology/P16-2067.pdf
2777,2016,acl,https://www.aclweb.org/anthology/P16-2068.pdf
2778,2016,acl,https://www.aclweb.org/anthology/P16-2069.pdf
2779,2016,acl,https://www.aclweb.org/anthology/P16-2070.pdf
2780,2016,acl,https://www.aclweb.org/anthology/P16-2071.pdf
2781,2016,acl,https://www.aclweb.org/anthology/P16-2072.pdf
2782,2016,acl,https://www.aclweb.org/anthology/P16-2073.pdf
2783,2016,acl,https://www.aclweb.org/anthology/P16-2074.pdf
2784,2016,acl,https://www.aclweb.org/anthology/P16-2075.pdf
2785,2016,acl,https://www.aclweb.org/anthology/P16-2076.pdf
2786,2016,acl,https://www.aclweb.org/anthology/P16-2077.pdf
2787,2016,acl,https://www.aclweb.org/anthology/P16-2078.pdf
2788,2016,acl,https://www.aclweb.org/anthology/P16-2079.pdf
2789,2016,acl,https://www.aclweb.org/anthology/P16-2080.pdf
2790,2016,acl,https://www.aclweb.org/anthology/P16-2081.pdf
2791,2016,acl,https://www.aclweb.org/anthology/P16-2082.pdf
2792,2016,acl,https://www.aclweb.org/anthology/P16-2083.pdf
2793,2016,acl,https://www.aclweb.org/anthology/P16-2084.pdf
2794,2016,acl,https://www.aclweb.org/anthology/P16-2085.pdf
2795,2016,acl,https://www.aclweb.org/anthology/P16-2086.pdf
2796,2016,acl,https://www.aclweb.org/anthology/P16-2087.pdf
2797,2016,acl,https://www.aclweb.org/anthology/P16-2088.pdf
2798,2016,acl,https://www.aclweb.org/anthology/P16-2089.pdf
2799,2016,acl,https://www.aclweb.org/anthology/P16-2090.pdf
2800,2016,acl,https://www.aclweb.org/anthology/P16-2091.pdf
2801,2016,acl,https://www.aclweb.org/anthology/P16-2092.pdf
2802,2016,acl,https://www.aclweb.org/anthology/P16-2093.pdf
2803,2016,acl,https://www.aclweb.org/anthology/P16-2094.pdf
2804,2016,acl,https://www.aclweb.org/anthology/P16-2095.pdf
2805,2016,acl,https://www.aclweb.org/anthology/P16-2096.pdf
2806,2016,acl,https://www.aclweb.org/anthology/P16-2097.pdf
2807,2016,acl,https://www.aclweb.org/anthology/P16-3.pdf
2808,2016,acl,https://www.aclweb.org/anthology/P16-3000.pdf
2809,2016,acl,https://www.aclweb.org/anthology/P16-3001.pdf
2810,2016,acl,https://www.aclweb.org/anthology/P16-3002.pdf
2811,2016,acl,https://www.aclweb.org/anthology/P16-3003.pdf
2812,2016,acl,https://www.aclweb.org/anthology/P16-3004.pdf
2813,2016,acl,https://www.aclweb.org/anthology/P16-3005.pdf
2814,2016,acl,https://www.aclweb.org/anthology/P16-3006.pdf
2815,2016,acl,https://www.aclweb.org/anthology/P16-3007.pdf
2816,2016,acl,https://www.aclweb.org/anthology/P16-3008.pdf
2817,2016,acl,https://www.aclweb.org/anthology/P16-3009.pdf
2818,2016,acl,https://www.aclweb.org/anthology/P16-3010.pdf
2819,2016,acl,https://www.aclweb.org/anthology/P16-3011.pdf
2820,2016,acl,https://www.aclweb.org/anthology/P16-3012.pdf
2821,2016,acl,https://www.aclweb.org/anthology/P16-3013.pdf
2822,2016,acl,https://www.aclweb.org/anthology/P16-3014.pdf
2823,2016,acl,https://www.aclweb.org/anthology/P16-3015.pdf
2824,2016,acl,https://www.aclweb.org/anthology/P16-3016.pdf
2825,2016,acl,https://www.aclweb.org/anthology/P16-3017.pdf
2826,2016,acl,https://www.aclweb.org/anthology/P16-3018.pdf
2827,2016,acl,https://www.aclweb.org/anthology/P16-3019.pdf
2828,2016,acl,https://www.aclweb.org/anthology/P16-3020.pdf
2829,2016,acl,https://www.aclweb.org/anthology/P16-3021.pdf
2830,2016,acl,https://www.aclweb.org/anthology/P16-3022.pdf
2831,2016,acl,https://www.aclweb.org/anthology/P16-4.pdf
2832,2016,acl,https://www.aclweb.org/anthology/P16-4000.pdf
2833,2016,acl,https://www.aclweb.org/anthology/P16-4001.pdf
2834,2016,acl,https://www.aclweb.org/anthology/P16-4002.pdf
2835,2016,acl,https://www.aclweb.org/anthology/P16-4003.pdf
2836,2016,acl,https://www.aclweb.org/anthology/P16-4004.pdf
2837,2016,acl,https://www.aclweb.org/anthology/P16-4005.pdf
2838,2016,acl,https://www.aclweb.org/anthology/P16-4006.pdf
2839,2016,acl,https://www.aclweb.org/anthology/P16-4007.pdf
2840,2016,acl,https://www.aclweb.org/anthology/P16-4008.pdf
2841,2016,acl,https://www.aclweb.org/anthology/P16-4009.pdf
2842,2016,acl,https://www.aclweb.org/anthology/P16-4010.pdf
2843,2016,acl,https://www.aclweb.org/anthology/P16-4011.pdf
2844,2016,acl,https://www.aclweb.org/anthology/P16-4012.pdf
2845,2016,acl,https://www.aclweb.org/anthology/P16-4013.pdf
2846,2016,acl,https://www.aclweb.org/anthology/P16-4014.pdf
2847,2016,acl,https://www.aclweb.org/anthology/P16-4015.pdf
2848,2016,acl,https://www.aclweb.org/anthology/P16-4016.pdf
2849,2016,acl,https://www.aclweb.org/anthology/P16-4017.pdf
2850,2016,acl,https://www.aclweb.org/anthology/P16-4018.pdf
2851,2016,acl,https://www.aclweb.org/anthology/P16-4019.pdf
2852,2016,acl,https://www.aclweb.org/anthology/P16-4020.pdf
2853,2016,acl,https://www.aclweb.org/anthology/P16-4021.pdf
2854,2016,acl,https://www.aclweb.org/anthology/P16-4022.pdf
2855,2016,acl,https://www.aclweb.org/anthology/P16-4023.pdf
2856,2016,acl,https://www.aclweb.org/anthology/P16-4024.pdf
2857,2016,acl,https://www.aclweb.org/anthology/P16-4025.pdf
2858,2016,acl,https://www.aclweb.org/anthology/P16-4026.pdf
2859,2016,acl,https://www.aclweb.org/anthology/P16-4027.pdf
2860,2016,acl,https://www.aclweb.org/anthology/P16-4028.pdf
2861,2015,acl,https://www.aclweb.org/anthology/P15-1.pdf
2862,2015,acl,https://www.aclweb.org/anthology/P15-1000.pdf
2863,2015,acl,https://www.aclweb.org/anthology/P15-1001.pdf
2864,2015,acl,https://www.aclweb.org/anthology/P15-1002.pdf
2865,2015,acl,https://www.aclweb.org/anthology/P15-1003.pdf
2866,2015,acl,https://www.aclweb.org/anthology/P15-1004.pdf
2867,2015,acl,https://www.aclweb.org/anthology/P15-1005.pdf
2868,2015,acl,https://www.aclweb.org/anthology/P15-1006.pdf
2869,2015,acl,https://www.aclweb.org/anthology/P15-1007.pdf
2870,2015,acl,https://www.aclweb.org/anthology/P15-1008.pdf
2871,2015,acl,https://www.aclweb.org/anthology/P15-1009.pdf
